,0,1,2,3,4,5
26605,36,vector,attractive,4,"('36', 'vector', 'attractive', '4')",0.0
26606,19,flow,attractive,2,"('19', 'flow', 'attractive', '2')",84.18
26607,15,vector,attractive,3,"('15', 'vector', 'attractive', '3')",20.38
26608,10,flow,attractive,3,"('10', 'flow', 'attractive', '3')",91.29
26609,14,vector,attractive,2,"('14', 'vector', 'attractive', '2')",0.0
26610,0,flow,attractive,3,"('0', 'flow', 'attractive', '3')",0.0
26611,1,flow,attractive,4,"('1', 'flow', 'attractive', '4')",91.29
26612,44,vector,attractive,2,"('44', 'vector', 'attractive', '2')",86.73
26613,45,vector,attractive,3,"('45', 'vector', 'attractive', '3')",70.64
26614,43,vector,attractive,1,"('43', 'vector', 'attractive', '1')",0.13
26615,9,flow,attractive,2,"('9', 'flow', 'attractive', '2')",0.0
26616,13,vector,attractive,1,"('13', 'vector', 'attractive', '1')",39.68
26617,6,vector,attractive,4,"('6', 'vector', 'attractive', '4')",0.0
26618,31,flow,attractive,4,"('31', 'flow', 'attractive', '4')",81.37
26619,39,flow,attractive,2,"('39', 'flow', 'attractive', '2')",0.0
26620,30,flow,attractive,3,"('30', 'flow', 'attractive', '3')",55.76
26621,26,vector,attractive,4,"('26', 'vector', 'attractive', '4')",0.0
26622,46,vector,attractive,4,"('46', 'vector', 'attractive', '4')",0.27
26623,29,flow,attractive,2,"('29', 'flow', 'attractive', '2')",0.0
26624,42,vector,attractive,0,"('42', 'vector', 'attractive', '0')",0.0
26625,16,vector,attractive,4,"('16', 'vector', 'attractive', '4')",60.59
26626,27,flow,attractive,0,"('27', 'flow', 'attractive', '0')",20.11
26627,22,vector,attractive,0,"('22', 'vector', 'attractive', '0')",40.21
26628,8,flow,attractive,1,"('8', 'flow', 'attractive', '1')",12.2
26629,24,vector,attractive,2,"('24', 'vector', 'attractive', '2')",28.69
26630,38,flow,attractive,1,"('38', 'flow', 'attractive', '1')",71.31
26631,3,vector,attractive,1,"('3', 'vector', 'attractive', '1')",24.13
26632,21,flow,attractive,4,"('21', 'flow', 'attractive', '4')",39.54
26633,47,flow,attractive,0,"('47', 'flow', 'attractive', '0')",60.05
26634,33,vector,attractive,1,"('33', 'vector', 'attractive', '1')",45.98
26635,17,flow,attractive,0,"('17', 'flow', 'attractive', '0')",60.19
26636,32,vector,attractive,0,"('32', 'vector', 'attractive', '0')",9.52
26637,11,flow,attractive,4,"('11', 'flow', 'attractive', '4')",70.91
26638,7,flow,attractive,0,"('7', 'flow', 'attractive', '0')",45.17
26639,25,vector,attractive,3,"('25', 'vector', 'attractive', '3')",29.76
26640,28,flow,attractive,1,"('28', 'flow', 'attractive', '1')",60.72
26641,23,vector,attractive,1,"('23', 'vector', 'attractive', '1')",44.77
26642,4,vector,attractive,2,"('4', 'vector', 'attractive', '2')",50.27
26643,35,vector,attractive,3,"('35', 'vector', 'attractive', '3')",29.36
26644,2,vector,attractive,0,"('2', 'vector', 'attractive', '0')",29.49
26645,20,flow,attractive,3,"('20', 'flow', 'attractive', '3')",54.83
26646,41,flow,attractive,4,"('41', 'flow', 'attractive', '4')",45.31
26647,18,flow,attractive,1,"('18', 'flow', 'attractive', '1')",39.95
26648,40,flow,attractive,3,"('40', 'flow', 'attractive', '3')",39.54
26649,48,flow,attractive,1,"('48', 'flow', 'attractive', '1')",50.0
26650,30,flow,trustworthy,3,"('30', 'flow', 'trustworthy', '3')",71.18
26651,38,flow,trustworthy,1,"('38', 'flow', 'trustworthy', '1')",70.78
26652,33,vector,trustworthy,1,"('33', 'vector', 'trustworthy', '1')",81.23
26653,31,flow,trustworthy,4,"('31', 'flow', 'trustworthy', '4')",70.64
26654,35,vector,trustworthy,3,"('35', 'vector', 'trustworthy', '3')",60.59
26655,6,vector,trustworthy,4,"('6', 'vector', 'trustworthy', '4')",70.78
26656,47,flow,trustworthy,0,"('47', 'flow', 'trustworthy', '0')",28.82
26657,21,flow,trustworthy,4,"('21', 'flow', 'trustworthy', '4')",60.46
26658,2,vector,trustworthy,0,"('2', 'vector', 'trustworthy', '0')",39.95
26659,4,vector,trustworthy,2,"('4', 'vector', 'trustworthy', '2')",54.69
26660,15,vector,trustworthy,3,"('15', 'vector', 'trustworthy', '3')",60.86
26661,22,vector,trustworthy,0,"('22', 'vector', 'trustworthy', '0')",60.32
26662,36,vector,trustworthy,4,"('36', 'vector', 'trustworthy', '4')",71.58
26663,45,vector,trustworthy,3,"('45', 'vector', 'trustworthy', '3')",65.28
26664,7,flow,trustworthy,0,"('7', 'flow', 'trustworthy', '0')",40.21
26665,46,vector,trustworthy,4,"('46', 'vector', 'trustworthy', '4')",65.42
26666,25,vector,trustworthy,3,"('25', 'vector', 'trustworthy', '3')",70.38
26667,39,flow,trustworthy,2,"('39', 'flow', 'trustworthy', '2')",71.18
26668,0,flow,trustworthy,3,"('0', 'flow', 'trustworthy', '3')",81.23
26669,19,flow,trustworthy,2,"('19', 'flow', 'trustworthy', '2')",49.87
26670,49,flow,trustworthy,2,"('49', 'flow', 'trustworthy', '2')",81.1
26671,10,flow,trustworthy,3,"('10', 'flow', 'trustworthy', '3')",75.2
26672,42,vector,trustworthy,0,"('42', 'vector', 'trustworthy', '0')",70.64
26673,28,flow,trustworthy,1,"('28', 'flow', 'trustworthy', '1')",75.6
26674,29,flow,trustworthy,2,"('29', 'flow', 'trustworthy', '2')",81.1
26675,48,flow,trustworthy,1,"('48', 'flow', 'trustworthy', '1')",70.64
26676,23,vector,trustworthy,1,"('23', 'vector', 'trustworthy', '1')",60.46
26677,43,vector,trustworthy,1,"('43', 'vector', 'trustworthy', '1')",54.69
26678,12,vector,trustworthy,0,"('12', 'vector', 'trustworthy', '0')",60.72
26679,26,vector,trustworthy,4,"('26', 'vector', 'trustworthy', '4')",71.45
26680,37,flow,trustworthy,0,"('37', 'flow', 'trustworthy', '0')",70.91
26681,9,flow,trustworthy,2,"('9', 'flow', 'trustworthy', '2')",65.95
26682,18,flow,trustworthy,1,"('18', 'flow', 'trustworthy', '1')",70.91
26683,3,vector,trustworthy,1,"('3', 'vector', 'trustworthy', '1')",50.27
26684,24,vector,trustworthy,2,"('24', 'vector', 'trustworthy', '2')",54.83
26685,13,vector,trustworthy,1,"('13', 'vector', 'trustworthy', '1')",50.0
26686,1,flow,trustworthy,4,"('1', 'flow', 'trustworthy', '4')",50.13
26687,14,vector,trustworthy,2,"('14', 'vector', 'trustworthy', '2')",71.18
26688,34,vector,trustworthy,2,"('34', 'vector', 'trustworthy', '2')",29.22
26689,20,flow,trustworthy,3,"('20', 'flow', 'trustworthy', '3')",40.08
26690,17,flow,trustworthy,0,"('17', 'flow', 'trustworthy', '0')",50.0
26691,44,vector,trustworthy,2,"('44', 'vector', 'trustworthy', '2')",60.46
26692,40,flow,trustworthy,3,"('40', 'flow', 'trustworthy', '3')",50.27
26693,5,vector,trustworthy,3,"('5', 'vector', 'trustworthy', '3')",45.44
26694,8,flow,trustworthy,1,"('8', 'flow', 'trustworthy', '1')",45.17
26695,32,vector,trustworthy,0,"('32', 'vector', 'trustworthy', '0')",39.68
26696,41,flow,trustworthy,4,"('41', 'flow', 'trustworthy', '4')",80.97
26697,27,flow,trustworthy,0,"('27', 'flow', 'trustworthy', '0')",71.05
26698,11,flow,trustworthy,4,"('11', 'flow', 'trustworthy', '4')",60.72
26699,16,vector,trustworthy,4,"('16', 'vector', 'trustworthy', '4')",61.13
26700,10,vector,attractive,4,"('10', 'vector', 'attractive', '4')",27.21
26701,30,vector,attractive,4,"('30', 'vector', 'attractive', '4')",29.49
26702,6,vector,attractive,0,"('6', 'vector', 'attractive', '0')",9.12
26703,19,vector,attractive,3,"('19', 'vector', 'attractive', '3')",6.97
26704,18,vector,attractive,2,"('18', 'vector', 'attractive', '2')",8.71
26705,34,flow,attractive,3,"('34', 'flow', 'attractive', '3')",18.77
26706,23,flow,attractive,2,"('23', 'flow', 'attractive', '2')",8.98
26707,41,flow,attractive,0,"('41', 'flow', 'attractive', '0')",3.35
26708,0,vector,attractive,4,"('0', 'vector', 'attractive', '4')",0.8
26709,17,vector,attractive,1,"('17', 'vector', 'attractive', '1')",9.12
26710,35,flow,attractive,4,"('35', 'flow', 'attractive', '4')",24.53
26711,22,flow,attractive,1,"('22', 'flow', 'attractive', '1')",16.89
26712,45,flow,attractive,4,"('45', 'flow', 'attractive', '4')",37.67
26713,13,flow,attractive,2,"('13', 'flow', 'attractive', '2')",20.78
26714,4,flow,attractive,3,"('4', 'flow', 'attractive', '3')",28.15
26715,49,vector,attractive,3,"('49', 'vector', 'attractive', '3')",10.99
26716,5,flow,attractive,4,"('5', 'flow', 'attractive', '4')",28.95
26717,46,vector,attractive,0,"('46', 'vector', 'attractive', '0')",6.97
26718,43,flow,attractive,2,"('43', 'flow', 'attractive', '2')",9.65
26719,29,vector,attractive,3,"('29', 'vector', 'attractive', '3')",16.62
26720,15,flow,attractive,4,"('15', 'flow', 'attractive', '4')",27.75
26721,16,vector,attractive,0,"('16', 'vector', 'attractive', '0')",22.79
26722,36,vector,attractive,0,"('36', 'vector', 'attractive', '0')",10.46
26723,26,vector,attractive,0,"('26', 'vector', 'attractive', '0')",12.2
26724,12,flow,attractive,1,"('12', 'flow', 'attractive', '1')",11.93
26725,44,flow,attractive,3,"('44', 'flow', 'attractive', '3')",28.42
26726,42,flow,attractive,1,"('42', 'flow', 'attractive', '1')",20.38
26727,8,vector,attractive,2,"('8', 'vector', 'attractive', '2')",14.88
26728,25,flow,attractive,4,"('25', 'flow', 'attractive', '4')",13.67
26729,2,flow,attractive,1,"('2', 'flow', 'attractive', '1')",1.34
26730,24,flow,attractive,3,"('24', 'flow', 'attractive', '3')",9.25
26731,32,flow,attractive,1,"('32', 'flow', 'attractive', '1')",8.31
26732,1,flow,attractive,0,"('1', 'flow', 'attractive', '0')",21.45
26733,9,vector,attractive,3,"('9', 'vector', 'attractive', '3')",17.96
26734,39,vector,attractive,3,"('39', 'vector', 'attractive', '3')",18.63
26735,48,vector,attractive,2,"('48', 'vector', 'attractive', '2')",28.02
26736,3,flow,attractive,2,"('3', 'flow', 'attractive', '2')",23.06
26737,38,vector,attractive,2,"('38', 'vector', 'attractive', '2')",4.69
26738,11,flow,attractive,0,"('11', 'flow', 'attractive', '0')",19.84
26739,31,flow,attractive,0,"('31', 'flow', 'attractive', '0')",11.13
26740,27,vector,attractive,1,"('27', 'vector', 'attractive', '1')",5.9
26741,40,vector,attractive,4,"('40', 'vector', 'attractive', '4')",6.7
26742,28,vector,attractive,2,"('28', 'vector', 'attractive', '2')",11.39
26743,47,vector,attractive,1,"('47', 'vector', 'attractive', '1')",1.61
26744,33,flow,attractive,2,"('33', 'flow', 'attractive', '2')",13.81
26745,20,vector,attractive,4,"('20', 'vector', 'attractive', '4')",15.42
26746,21,flow,attractive,0,"('21', 'flow', 'attractive', '0')",19.3
26747,7,vector,attractive,1,"('7', 'vector', 'attractive', '1')",18.23
26748,14,flow,attractive,3,"('14', 'flow', 'attractive', '3')",12.87
26749,37,vector,attractive,1,"('37', 'vector', 'attractive', '1')",16.62
26750,43,flow,trustworthy,2,"('43', 'flow', 'trustworthy', '2')",39.14
26751,32,flow,trustworthy,1,"('32', 'flow', 'trustworthy', '1')",19.3
26752,35,flow,trustworthy,4,"('35', 'flow', 'trustworthy', '4')",50.27
26753,36,vector,trustworthy,0,"('36', 'vector', 'trustworthy', '0')",8.45
26754,12,flow,trustworthy,1,"('12', 'flow', 'trustworthy', '1')",39.81
26755,13,flow,trustworthy,2,"('13', 'flow', 'trustworthy', '2')",29.62
26756,49,vector,trustworthy,3,"('49', 'vector', 'trustworthy', '3')",39.95
26757,39,vector,trustworthy,3,"('39', 'vector', 'trustworthy', '3')",40.21
26758,41,flow,trustworthy,0,"('41', 'flow', 'trustworthy', '0')",23.59
26759,10,vector,trustworthy,4,"('10', 'vector', 'trustworthy', '4')",8.31
26760,46,vector,trustworthy,0,"('46', 'vector', 'trustworthy', '0')",19.03
26761,38,vector,trustworthy,2,"('38', 'vector', 'trustworthy', '2')",18.63
26762,9,vector,trustworthy,3,"('9', 'vector', 'trustworthy', '3')",1.61
26763,22,flow,trustworthy,1,"('22', 'flow', 'trustworthy', '1')",10.32
26764,45,flow,trustworthy,4,"('45', 'flow', 'trustworthy', '4')",18.1
26765,16,vector,trustworthy,0,"('16', 'vector', 'trustworthy', '0')",13.27
26766,8,vector,trustworthy,2,"('8', 'vector', 'trustworthy', '2')",11.93
26767,48,vector,trustworthy,2,"('48', 'vector', 'trustworthy', '2')",37.94
26768,34,flow,trustworthy,3,"('34', 'flow', 'trustworthy', '3')",39.95
26769,3,flow,trustworthy,2,"('3', 'flow', 'trustworthy', '2')",38.61
26770,47,vector,trustworthy,1,"('47', 'vector', 'trustworthy', '1')",18.36
26771,7,vector,trustworthy,1,"('7', 'vector', 'trustworthy', '1')",22.65
26772,1,flow,trustworthy,0,"('1', 'flow', 'trustworthy', '0')",23.86
26773,19,vector,trustworthy,3,"('19', 'vector', 'trustworthy', '3')",14.61
26774,31,flow,trustworthy,0,"('31', 'flow', 'trustworthy', '0')",26.94
26775,18,vector,trustworthy,2,"('18', 'vector', 'trustworthy', '2')",18.9
26776,25,flow,trustworthy,4,"('25', 'flow', 'trustworthy', '4')",18.77
26777,5,flow,trustworthy,4,"('5', 'flow', 'trustworthy', '4')",37.94
26778,23,flow,trustworthy,2,"('23', 'flow', 'trustworthy', '2')",15.55
26779,17,vector,trustworthy,1,"('17', 'vector', 'trustworthy', '1')",10.59
26780,14,flow,trustworthy,3,"('14', 'flow', 'trustworthy', '3')",12.2
26781,37,vector,trustworthy,1,"('37', 'vector', 'trustworthy', '1')",11.93
26782,6,vector,trustworthy,0,"('6', 'vector', 'trustworthy', '0')",21.05
26783,30,vector,trustworthy,4,"('30', 'vector', 'trustworthy', '4')",16.22
26784,28,vector,trustworthy,2,"('28', 'vector', 'trustworthy', '2')",20.64
26785,2,flow,trustworthy,1,"('2', 'flow', 'trustworthy', '1')",8.04
26786,40,vector,trustworthy,4,"('40', 'vector', 'trustworthy', '4')",13.81
26787,21,flow,trustworthy,0,"('21', 'flow', 'trustworthy', '0')",20.64
26788,20,vector,trustworthy,4,"('20', 'vector', 'trustworthy', '4')",20.24
26789,29,vector,trustworthy,3,"('29', 'vector', 'trustworthy', '3')",18.77
26790,15,flow,trustworthy,4,"('15', 'flow', 'trustworthy', '4')",20.91
26791,0,vector,trustworthy,4,"('0', 'vector', 'trustworthy', '4')",22.25
26792,33,flow,trustworthy,2,"('33', 'flow', 'trustworthy', '2')",30.56
26793,4,flow,trustworthy,3,"('4', 'flow', 'trustworthy', '3')",28.82
26794,24,flow,trustworthy,3,"('24', 'flow', 'trustworthy', '3')",19.3
26795,42,flow,trustworthy,1,"('42', 'flow', 'trustworthy', '1')",28.82
26796,27,vector,trustworthy,1,"('27', 'vector', 'trustworthy', '1')",11.53
26797,11,flow,trustworthy,0,"('11', 'flow', 'trustworthy', '0')",11.93
26798,26,vector,trustworthy,0,"('26', 'vector', 'trustworthy', '0')",11.53
26799,44,flow,trustworthy,3,"('44', 'flow', 'trustworthy', '3')",14.75
26800,40,flow,attractive,0,"('40', 'flow', 'attractive', '0')",38.75
26801,3,flow,attractive,3,"('3', 'flow', 'attractive', '3')",39.6
26802,44,flow,attractive,4,"('44', 'flow', 'attractive', '4')",88.6
26803,8,vector,attractive,3,"('8', 'vector', 'attractive', '3')",17.95
26804,37,vector,attractive,2,"('37', 'vector', 'attractive', '2')",47.29
26805,10,flow,attractive,0,"('10', 'flow', 'attractive', '0')",77.49
26806,46,vector,attractive,1,"('46', 'vector', 'attractive', '1')",20.23
26807,13,flow,attractive,3,"('13', 'flow', 'attractive', '3')",70.37
26808,27,vector,attractive,2,"('27', 'vector', 'attractive', '2')",40.74
26809,38,vector,attractive,3,"('38', 'vector', 'attractive', '3')",79.49
26810,22,flow,attractive,2,"('22', 'flow', 'attractive', '2')",70.66
26811,39,vector,attractive,4,"('39', 'vector', 'attractive', '4')",82.05
26812,1,flow,attractive,1,"('1', 'flow', 'attractive', '1')",69.23
26813,20,flow,attractive,0,"('20', 'flow', 'attractive', '0')",70.37
26814,24,flow,attractive,4,"('24', 'flow', 'attractive', '4')",14.53
26815,45,vector,attractive,0,"('45', 'vector', 'attractive', '0')",80.63
26816,5,vector,attractive,0,"('5', 'vector', 'attractive', '0')",45.87
26817,16,vector,attractive,1,"('16', 'vector', 'attractive', '1')",60.4
26818,9,vector,attractive,4,"('9', 'vector', 'attractive', '4')",20.23
26819,42,flow,attractive,2,"('42', 'flow', 'attractive', '2')",38.75
26820,41,flow,attractive,1,"('41', 'flow', 'attractive', '1')",31.62
26821,14,flow,attractive,4,"('14', 'flow', 'attractive', '4')",53.56
26822,36,vector,attractive,1,"('36', 'vector', 'attractive', '1')",20.23
26823,6,vector,attractive,1,"('6', 'vector', 'attractive', '1')",39.89
26824,17,vector,attractive,2,"('17', 'vector', 'attractive', '2')",82.91
26825,18,vector,attractive,3,"('18', 'vector', 'attractive', '3')",61.25
26826,32,flow,attractive,2,"('32', 'flow', 'attractive', '2')",41.03
26827,15,vector,attractive,0,"('15', 'vector', 'attractive', '0')",71.23
26828,47,vector,attractive,2,"('47', 'vector', 'attractive', '2')",57.55
26829,26,vector,attractive,1,"('26', 'vector', 'attractive', '1')",60.11
26830,35,vector,attractive,0,"('35', 'vector', 'attractive', '0')",39.32
26831,19,vector,attractive,4,"('19', 'vector', 'attractive', '4')",81.77
26832,28,vector,attractive,3,"('28', 'vector', 'attractive', '3')",90.31
26833,12,flow,attractive,2,"('12', 'flow', 'attractive', '2')",23.93
26834,49,vector,attractive,4,"('49', 'vector', 'attractive', '4')",70.09
26835,30,flow,attractive,0,"('30', 'flow', 'attractive', '0')",72.08
26836,33,flow,attractive,3,"('33', 'flow', 'attractive', '3')",82.62
26837,23,flow,attractive,3,"('23', 'flow', 'attractive', '3')",83.48
26838,34,flow,attractive,4,"('34', 'flow', 'attractive', '4')",63.25
26839,11,flow,attractive,1,"('11', 'flow', 'attractive', '1')",84.05
26840,21,flow,attractive,1,"('21', 'flow', 'attractive', '1')",66.38
26841,7,vector,attractive,2,"('7', 'vector', 'attractive', '2')",59.54
26842,4,flow,attractive,4,"('4', 'flow', 'attractive', '4')",89.74
26843,48,vector,attractive,3,"('48', 'vector', 'attractive', '3')",76.35
26844,25,vector,attractive,0,"('25', 'vector', 'attractive', '0')",42.17
26845,0,flow,attractive,0,"('0', 'flow', 'attractive', '0')",49.57
26846,43,flow,attractive,3,"('43', 'flow', 'attractive', '3')",70.09
26847,2,flow,attractive,2,"('2', 'flow', 'attractive', '2')",40.17
26848,29,vector,attractive,4,"('29', 'vector', 'attractive', '4')",50.71
26849,31,flow,attractive,1,"('31', 'flow', 'attractive', '1')",69.52
26850,45,vector,trustworthy,0,"('45', 'vector', 'trustworthy', '0')",79.2
26851,37,vector,trustworthy,2,"('37', 'vector', 'trustworthy', '2')",50.71
26852,41,flow,trustworthy,1,"('41', 'flow', 'trustworthy', '1')",69.23
26853,14,flow,trustworthy,4,"('14', 'flow', 'trustworthy', '4')",79.2
26854,1,flow,trustworthy,1,"('1', 'flow', 'trustworthy', '1')",68.66
26855,18,vector,trustworthy,3,"('18', 'vector', 'trustworthy', '3')",74.64
26856,32,flow,trustworthy,2,"('32', 'flow', 'trustworthy', '2')",46.72
26857,40,flow,trustworthy,0,"('40', 'flow', 'trustworthy', '0')",28.21
26858,11,flow,trustworthy,1,"('11', 'flow', 'trustworthy', '1')",72.65
26859,2,flow,trustworthy,2,"('2', 'flow', 'trustworthy', '2')",39.89
26860,19,vector,trustworthy,4,"('19', 'vector', 'trustworthy', '4')",71.23
26861,22,flow,trustworthy,2,"('22', 'flow', 'trustworthy', '2')",80.63
26862,13,flow,trustworthy,3,"('13', 'flow', 'trustworthy', '3')",83.19
26863,47,vector,trustworthy,2,"('47', 'vector', 'trustworthy', '2')",82.34
26864,3,flow,trustworthy,3,"('3', 'flow', 'trustworthy', '3')",90.03
26865,24,flow,trustworthy,4,"('24', 'flow', 'trustworthy', '4')",71.79
26866,44,flow,trustworthy,4,"('44', 'flow', 'trustworthy', '4')",81.2
26867,6,vector,trustworthy,1,"('6', 'vector', 'trustworthy', '1')",71.51
26868,43,flow,trustworthy,3,"('43', 'flow', 'trustworthy', '3')",86.61
26869,15,vector,trustworthy,0,"('15', 'vector', 'trustworthy', '0')",59.54
26870,31,flow,trustworthy,1,"('31', 'flow', 'trustworthy', '1')",82.91
26871,26,vector,trustworthy,1,"('26', 'vector', 'trustworthy', '1')",80.34
26872,34,flow,trustworthy,4,"('34', 'flow', 'trustworthy', '4')",87.46
26873,38,vector,trustworthy,3,"('38', 'vector', 'trustworthy', '3')",80.34
26874,20,flow,trustworthy,0,"('20', 'flow', 'trustworthy', '0')",59.26
26875,21,flow,trustworthy,1,"('21', 'flow', 'trustworthy', '1')",83.48
